CdSecteurH;CdEuMasseD;CNRM_ALAD;CNRM_Had3;EARTH_Had3;EARTH_RAC;EARTH_RCA4;Had2_ALAD;Had2_CCLM4;Had2_Had3;Had2_Reg6;IPSL_HIR5;IPSL_RCA4;MPI_CCLM4;MPI_Reg6;MPI_REMO;Nor_HIR5;Nor_REMO;Nor_WRF;Med_models
R1;FRFG017;11.842398199646077;0.03373939265638448;27.501799991071675;25.826322474231137;2.5023898311454573;2.01216437413263;-1.92706354091694;-2.5688466767114337;-1.008096392675295;-4.7187396366623275;-0.8393951710823577;12.16008012014267;31.8248305995263;19.682743925576695;-7.969427150737407;-14.22508543757408;11.880643220511654;2.01216437413263
R1;FRFG018;13.07625386747706;-2.901562205109587;27.786869677674233;28.468838769934244;4.323043234395474;3.495172829058979;-0.42704121098510184;-0.4792139143072971;-1.028554306513152;-3.8867478721152704;2.192785770200545;8.911859382344911;35.00172354729811;14.862201577835156;-9.685353157372568;-12.14361594500818;10.909578082938731;3.495172829058979
R1;FRFG076;11.67248453201104;-0.6850411478764085;25.56670081636099;25.144399853649112;4.644472589506221;6.314886409498333;-4.621411637722539;0.6384749387587041;-2.615974302759949;-8.210483477558906;-0.6867603024130697;11.534338287742107;43.66492052953623;18.23782195304242;-13.532972240261609;-19.504816791852853;10.052218355225785;4.644472589506221
R1;FRFG078A;9.071841888347908;-1.4817129988437316;29.07367164867376;23.830206052448144;4.417254891921152;3.681131396499193;-1.3506208932773656;-0.5976011906365986;-4.1422872160916775;-6.4229165226043055;-1.92083595233431;6.223744864928693;27.49602397583604;12.29396679549415;-12.078081393000817;-11.845680628208632;7.199039021705178;3.681131396499193
R1;FRFG093;12.255855884114064;-0.5098302189853743;27.04632128430331;27.088477960396105;4.720697248277039;6.179967419258414;-3.896776602848695;0.2940087930515034;-2.051381740138825;-7.080076395386192;-0.7416180845407738;12.161606328090135;43.090273462932686;18.988201042323126;-13.452507744603093;-18.797719769047703;10.095599770624952;4.720697248277039
R1;FRFG094;14.0085820814128;-2.2240816684982456;30.663029590634384;32.69460749963531;5.3122068583884685;6.745399905229554;-2.406980507010259;-1.707505042590329;-3.276143736343695;-3.6964106229274263;-1.735066244048333;12.21760108711758;42.12910817058866;22.00379848434777;-14.688493834958516;-18.86021916180983;9.46666185989564;5.3122068583884685
R1;FRFG106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R1;FRFG117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R1;FRGG057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRFG014;13.36787118970586;6.241173521130716;26.565288882160853;24.097020013359295;5.519924891604067;2.4837069799154676;-1.5090277519418605;-0.35603855564096953;3.271495830679849;-6.183935715070266;0.00521340037840101;9.482534795338893;27.35048371354256;23.225105797438815;-5.1963587414494805;-9.823281805833982;6.360515964277913;5.519924891604067
R2;FRFG015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRFG016A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRFG016B;10.597468947045584;3.3563141893873993;24.58289195652137;19.826286716487363;4.911397486920666;5.79156728760466;-4.098741231496672;0.2833004547053708;1.1040897523616922;-9.714472744152802;-0.41857218474959934;14.12340811749675;35.043019121112316;14.151344457697611;-9.312286692174254;-14.747724572399246;7.059443907398211;4.911397486920666
R2;FRFG016C;11.934351439267088;2.6367923207482935;25.735834234778608;22.741303033810834;4.568134539097568;4.047995681756533;-2.3574521389258862;-0.29955665383893937;0.9344493964156708;-7.71212553389854;0.18640584799387572;13.302334670008342;34.0705949697047;16.164516734989085;-8.740329165823923;-14.106387555857635;8.740902237750593;4.047995681756533
R2;FRFG017;11.84239819964632;0.03373939265614023;27.50179999107121;25.82632247423056;2.5023898311453907;2.01216437413263;-1.9270635409168069;-2.56884667671079;-1.0080963926757391;-4.718739636662528;-0.83939517108228;12.16008012014276;31.82483059952632;19.68274392557647;-7.969427150737019;-14.225085437574547;11.880643220511676;2.01216437413263
R2;FRFG018;13.076253867476506;-2.90156220510972;27.786869677674275;28.46883876993449;4.323043234395785;3.495172829058313;-0.42704121098509074;-0.4792139143074414;-1.0285543065130964;-3.886747872115592;2.1927857702011666;8.911859382344755;35.001723547298155;14.862201577835666;-9.685353157371813;-12.143615945007946;10.909578082938795;3.495172829058313
R2;FRFG042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRFG076;11.67248453201093;-0.6850411478766971;25.56670081636072;25.144399853649023;4.644472589506199;6.314886409498444;-4.621411637722472;0.6384749387586153;-2.6159743027594606;-8.210483477558828;-0.6867603024130475;11.534338287742465;43.66492052953637;18.23782195304233;-13.532972240261532;-19.504816791852587;10.052218355225872;4.644472589506199
R2;FRFG093;12.255855884113732;-0.5098302189850745;27.046321284303044;27.08847796039531;4.720697248277705;6.1799674192591025;-3.896776602849561;0.2940087930514812;-2.0513817401387913;-7.080076395386148;-0.7416180845407738;12.161606328090024;43.090273462931926;18.988201042322903;-13.45250774460306;-18.79771976904754;10.095599770624665;4.720697248277705
R2;FRFG094;14.00858208141278;-2.2240816684982345;30.66302959063436;32.69460749963522;5.312206858388424;6.745399905229621;-2.40698050701027;-1.7075050425902627;-3.276143736343718;-3.696410622928281;-1.7350662440484554;12.21760108711758;42.12910817058817;22.003798484347836;-14.688493834958594;-18.860219161809756;9.46666185989562;5.312206858388424
R2;FRFG106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRFG117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R2;FRGG083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R3;FRFG015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R3;FRFG016A;10.61149424984964;3.371717840743549;24.517956439860612;19.821204172576557;4.927713181640114;5.845637332399156;-4.146650916824591;0.25938511101206707;1.141101104676023;-9.747174036948149;-0.42291040749786735;14.134042488407928;35.110256751673894;14.195947980935486;-9.341670180438555;-14.826917117641813;7.146071244434782;4.927713181640114
R3;FRFG016B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R3;FRFG016C;11.934351439267044;2.636792320748338;25.735834234778743;22.741303033810834;4.568134539097479;4.047995681756511;-2.3574521389259195;-0.29955665383938346;0.9344493964157596;-7.712125533898783;0.18640584799443083;13.302334670008364;34.07059496970486;16.164516734989085;-8.74032916582388;-14.106387555857635;8.740902237750658;4.047995681756511
R3;FRFG017;11.842398199646142;0.03373939265642889;27.501799991071785;25.826322474231155;2.502389831145435;2.0121643741326523;-1.9270635409169845;-2.568846676711445;-1.0080963926752728;-4.718739636662317;-0.8393951710823244;12.160080120142624;31.824830599526276;19.682743925576673;-7.969427150737385;-14.22508543757398;11.880643220511743;2.0121643741326523
R3;FRFG076;11.672484532010795;-0.6850411478765306;25.566700816360857;25.14439985364929;4.644472589506354;6.314886409498843;-4.621411637722628;0.6384749387586153;-2.6159743027594717;-8.210483477559027;-0.686760302413425;11.534338287742576;43.66492052953672;18.237821953042065;-13.532972240261463;-19.50481679185223;10.052218355225872;4.644472589506354
R3;FRFG093;12.25585588411333;-0.5098302189849857;27.04632128430331;27.088477960396084;4.720697248276751;6.1799674192586584;-3.896776602849062;0.29400879305163663;-2.051381740138769;-7.080076395386303;-0.7416180845407849;12.161606328089958;43.09027346293246;18.988201042323084;-13.452507744602904;-18.79771976904781;10.09559977062473;4.720697248276751
R3;FRFG094;14.008582081412555;-2.2240816684980347;30.66302959063467;32.69460749963533;5.312206858388224;6.745399905229688;-2.406980507010392;-1.7075050425906069;-3.2761437363436396;-3.696410622927482;-1.7350662440483888;12.217601087117648;42.12910817058888;22.003798484347925;-14.688493834958605;-18.860219161809788;9.466661859895575;5.312206858388224
R3;FRFG106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R4;FRFG076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R4;FRFG093;12.25585588411362;-0.5098302189848747;27.04632128430315;27.08847796039575;4.720697248276973;6.179967419258792;-3.896776602849094;0.29400879305157;-2.051381740138591;-7.080076395386303;-0.7416180845408293;12.161606328090093;43.09027346293253;18.988201042323215;-13.452507744602894;-18.797719769047827;10.095599770624707;4.720697248276973
