CdSecteurH;CNRM_ALAD;CNRM_Had3;EARTH_Had3;EARTH_RAC;EARTH_RCA4;Had2_ALAD;Had2_CCLM4;Had2_Had3;Had2_Reg6;IPSL_HIR5;IPSL_RCA4;MPI_CCLM4;MPI_Reg6;MPI_REMO;Nor_HIR5;Nor_REMO;Nor_WRF;Med_models
B0;2.018446264646334;-1.430134200365496;21.664249741725584;13.114821587554925;9.115688954676916;3.1213993274326723;7.810513902277538;2.640016337763651;4.794994865189106;4.004069316129488;6.336278137446016;7.673682262040327;13.051634723135862;14.36051366734301;-7.8804722622427885;-3.0520078665783323;11.597874556971988;6.336278137446016
B1;2.658359494558815;-1.4806322833572971;21.824838456339712;11.593170193899136;8.643760461700701;2.6187913073293156;7.767825279209206;2.675947345420737;3.0206538889842705;1.4714135797913697;4.787986533753608;7.820916902112662;13.587385745427197;14.391911722144313;-8.19859783000304;-3.212703998113675;10.63673267888332;4.787986533753608
B2;4.203238450669855;-1.441719882949577;22.84189017993816;7.010047316362411;7.889236083320195;1.053390713833613;7.61701936983874;2.493192951115142;-0.8937845009956202;-4.733482929701182;1.571989629484993;8.539152421196006;14.5572051905136;14.584682839059226;-8.659183634636392;-3.5902620547176856;8.297480601592856;4.203238450669855
B3;4.35717560743647;-2.012536728332859;22.493997207892804;6.624431706716782;7.218824824468961;1.0826867228453274;6.78220016185056;1.9332679463754057;-1.3849139253113485;-6.737528187954989;0.4498137574648009;9.06029686097829;13.602551856148937;12.822131995905428;-8.466199776048633;-4.161162591657385;7.571156020460013;4.35717560743647
B4;4.514592224500902;-3.086914218894643;21.29496686420591;6.744090747980658;6.3146860320606235;1.435883408835803;4.491109776943514;0.5853470310485775;-1.8453719420124528;-10.501665625295988;-1.6878117615265031;9.987446543722369;11.390331490423478;8.704106078551298;-7.804368335131029;-5.358109459650606;6.021126650227315;4.491109776943514
B5;4.015798059944475;-4.329369811246464;19.56834134681675;7.022333719585894;6.410827066740787;1.656833126502666;3.62381859390275;-0.2105445699604025;-2.0910816682318645;-10.439767400632627;-1.2596691785728087;10.577336389056136;11.655100962630785;9.73092641233504;-7.52631072277965;-5.138853316661862;5.690744249209212;3.62381859390275
B6;3.249891134319194;-8.477046474500094;14.734299544075125;8.595625521469463;7.031836372468936;2.8520052589660283;0.6691340169350246;-3.342416725466346;-2.207987406330858;-12.385243773332856;-1.705416576760399;12.61780603274094;12.481303199976445;11.80286296275872;-6.313517494057352;-4.583918762965878;4.3028528762669715;2.8520052589660283
B7;3.250813684266074;-8.502931660306734;14.70467899798744;8.605690731090654;7.0389578092652005;2.862753996996914;0.6432093603906619;-3.366889808505147;-2.204052218374708;-12.419211439201716;-1.7205425794896811;12.6309389604619;12.472771551296802;11.796112938014767;-6.30795316258167;-4.5893581700837345;4.288453578307672;2.862753996996914
D0;-2.1508045722976044;-17.51118645705334;10.84237378238515;11.789938183798988;1.624692029857644;9.403203271013826;-1.0251342221308413;-1.9404105780979175;-8.680971368241186;-0.4613506719024496;-0.42571736659512416;14.579111034311088;12.810202774926394;9.006718645429746;-6.476108630320876;-5.808704005953169;10.698957819458265;-0.42571736659512416
E1;-3.3054780226518754;-14.777600560223137;11.907986564273232;19.41004995225477;8.37681980358649;9.226048207372116;-1.287909478069338;-1.1501228556935028;-11.508368734041508;6.565139574654766;4.581511834348495;15.387907906026644;13.19328894214362;8.69720838557464;-5.265206262919342;-5.020170271219282;10.954812847979344;6.565139574654766
E2;-6.006949159271757;-12.4699827337463;9.896868453613994;21.538672040930717;11.667501085192344;8.838631029439536;-0.3917183405920399;-0.469195664065547;-14.41218283798773;6.497072663520265;7.632399739289775;13.54077879458455;11.247533222425757;10.132890151816976;-4.657961797025367;-4.811821363665658;10.01967658926295;7.632399739289775
E3;-5.30330836046703;-10.350886805770488;8.932360616174373;22.152039948894853;11.435602314394554;9.0368451785926;0.1644028935551045;0.6848413956824118;-14.242528603208182;3.915491952430483;8.848589988212453;11.044495193251525;12.712039450955114;15.20715774282846;-6.11392607807465;-3.4812044786413088;11.791089932015408;8.848589988212453
E4;-2.505771246235755;-7.394581649062982;9.816586053408647;22.08898748448287;9.52765035128671;8.709075395790467;2.476798191413465;2.075836054986735;-11.824495059443516;3.1093246973832533;13.145934852092411;11.6372968418208;18.468931572442628;21.89918708526264;-5.714757508909085;-0.573457841828251;10.541494304379295;8.709075395790467
E5;-5.586735392810183;-6.583562743027227;10.087630063267362;16.29890152760025;9.035155207637558;8.462014814995422;0.3711815821486386;1.4698225047457658;-9.035052407726052;0.6179768427607257;12.362921380552171;13.852312706964677;16.16859412959528;16.85822379354669;-8.002618527008687;-6.025545601690075;6.568508648506244;6.568508648506244
E6;-1.7456031615521006;-8.84807345621742;12.115492688698716;25.006886420715844;13.336724186067617;6.677193050045216;-2.8237662066343705;-1.6187138815250246;-10.684471114826376;7.197207466850775;8.94004966100772;16.02094014841633;13.757374462373528;14.464222200654998;-2.4858673471610304;-0.942014712624073;8.957291870217453;7.197207466850775
F0;4.119004729384934;-0.09535004540025538;27.933524394934437;12.19179298903601;10.157786306902404;5.5897966175091796;8.269153443180244;6.67232708859824;5.2163269385242295;-1.2534434545740214;1.6171340248230637;4.063077483807365;12.3057869173679;8.417636567872888;-11.59448892714755;-3.2201322082461625;14.878748433087251;5.5897966175091796
F1;5.769147004989628;0.29765350580723826;27.082503635622366;11.05518008211639;10.511007070266798;4.581081507814577;9.51573614014416;6.2114975615350065;3.093118058296418;-1.5783170038321748;1.3625627603268908;4.681834837816146;14.352267270190232;10.56663435377776;-10.757393770798018;-1.2273969349612668;14.091913313924431;5.769147004989628
F2;4.948635706525217;-2.1595068323567057;27.875875596353985;16.029199806045114;13.140091092277494;6.027544138928387;12.279487129079223;3.441785899273619;6.057339616727431;-1.3917976272415422;0.5932195392731598;2.82106029217093;17.29955401767931;7.504685459956284;-10.482558420477616;7.461849079923133;12.484175046983715;6.057339616727431
F3;3.940973879196452;-0.4873983343988142;27.842752891148905;14.117691098873289;9.166776221364437;5.790001460563476;7.000089410202959;6.828185881038884;6.295441233331012;1.4164791711877234;0.7174259558860641;2.4485636143496192;14.212691964094716;7.945074847362976;-10.949960138296188;-0.5242694146952664;15.18321351492622;6.295441233331012
F4;4.15719888885806;-2.049239793720292;20.288750014954047;17.33983547883058;12.860437211767415;7.33815992012814;10.456134138976658;-0.41161077202876983;7.054826844460393;0.19863593484301667;-2.8203045037702767;6.858638529384753;16.01687334644386;11.24219962237296;-12.679108407651974;7.961340477347356;7.584324359666317;7.33815992012814
F5;3.336912857701213;0.31469517809488146;24.795097029768055;8.62252247565969;8.379266577654821;3.829669886713915;7.714984178965079;5.643280630697944;2.3731850317129544;-4.036312442855728;1.2917825105048797;5.7825609158582925;11.963845444443375;9.56259233845824;-11.462991122579192;-4.722818224252312;12.213396839932544;5.643280630697944
F6;7.754353541287551;-2.649426817050138;25.021154469988073;16.312359013426935;10.803808556581318;3.814152612481214;8.598785360537464;2.062760473896219;-2.5348029036702746;-0.7129551694380676;-1.2996700398985372;7.230623787383417;16.477403338255648;9.374339035038991;-9.357895242122783;4.523673429031305;9.906538843164302;7.230623787383417
F7;-1.1785299631389634;-7.970578028088537;11.844798355431577;18.067633214311307;5.423313875349156;1.7791200534900575;3.052686143763239;-3.7381945450149168;-10.173662225290148;-1.7220033762791465;-6.279493376651734;9.58151460445411;8.304623717244898;4.951333265675539;-5.7695194216825225;-0.7308414820275888;6.820774128038787;1.7791200534900575
G0;-4.152740118653464;-11.327238635525047;5.925469176880971;21.15920622589116;7.631324239776727;4.523302587296696;-2.921611327982332;-2.3742739808263913;-8.120016636541594;2.9891663439505667;7.101236973370995;12.260775929424272;13.651089765673309;17.709586770204044;-4.344474732895732;2.9430168174954474;5.318747724546502;4.523302587296696
G1;-4.104613613919616;-11.498772520889244;5.740245930789478;21.034365944032608;7.423529975945531;4.220640124176822;-3.0080535309115697;-2.5539403448477715;-8.015853680522579;2.914679979166523;6.910881324953166;12.201396220001849;13.499429017411524;17.807655571773083;-4.351621126415317;3.3014405570979344;5.0226140899017;4.220640124176822
G2;-3.587969429859905;-11.196699271412236;5.781257539364182;20.051810217013568;7.495219185112001;3.4265453829909864;-2.7814282737042784;-3.192003230730933;-8.12616055428922;2.527816882478562;6.2851321465997145;11.741551939979011;11.999532012238934;16.37717163008667;-4.19813171122555;2.599984797629551;4.111608038144499;3.4265453829909864
G3;-4.953469556139767;-8.951309564863708;4.298696227141563;18.65416790128631;8.645416085248335;4.261449392859773;-2.5214832694863576;-3.271911531801386;-7.978525091713539;-4.164314443588724;6.649158618971418;13.460999924357097;12.842691361987924;17.05319445519673;-3.0927104279418915;2.1935637275974473;5.937103789446696;4.261449392859773
G4;-5.012286453629999;-8.767075287033066;4.194387960924084;18.48251842794848;8.72995685497504;4.265064231805771;-2.484514613004296;-3.3253469283604176;-7.978050952284854;-4.669970118793798;6.62980365594239;13.548731679391569;12.786320961247563;16.987594962625607;-2.997383619853522;2.107821372348906;6.002279783311848;4.194387960924084
G5;-5.018877388092635;-8.770103581235823;4.191015276538956;18.48371354508793;8.738508561569635;4.263419382735756;-2.4875237406728368;-3.3207364931416627;-7.972296684018487;-4.670897231493121;6.631291654448557;13.564227595684695;12.808442379571616;17.012416434313614;-3.0010925894272455;2.1233429445234986;6.006290251426338;4.191015276538956
G6;-5.016314890534734;-8.768926147378442;4.1923265668263765;18.48324888027399;8.735183680964575;4.2640588762505205;-2.4863538027647403;-3.32252887393355;-7.974533802081851;-4.670536783468049;6.630713116827502;13.558202692985557;12.799841323410432;17.0027663513457;-2.999650594735126;2.117308407435492;6.004730996625596;4.1923265668263765
G7;-4.625369722768468;-8.460214737724158;4.293901505953124;18.33100425256116;8.59432596006624;4.282683871969573;-2.141580530693566;-3.5456017802977136;-8.369576583775096;-5.100112805518453;6.6562418154053615;13.555154158312432;12.336968552273865;16.405048786374408;-3.0766503411596036;1.4900110893016238;5.57473968606077;4.282683871969573
H0;6.203866457826068;-8.385060678250667;20.075736409305776;14.19857931068298;9.794518778124118;6.7022769119799985;1.4255131581425884;-0.48616562777228367;-5.916351902496153;-2.138944969516954;2.1223083027192;15.85033739112669;12.57708163944926;9.13888301196346;-4.162500833486593;-1.80469501854299;8.160995021563156;6.203866457826068
H1;8.08694596366828;-2.192177571965681;26.61109098451697;11.296971321264484;9.892137883626972;5.6681763393966245;5.89509211166761;2.4191133811595433;-4.401493208207707;-3.18204372346802;1.1969771953006303;12.184391920062886;16.71766713184293;9.249716641854032;-6.475931540678593;-3.082072420492854;12.255038097926052;5.89509211166761
H2;1.3549128719668737;-8.210815679265204;12.579062190777693;20.49954184921057;9.770201714314776;1.604128036290864;0.33974794696052246;-3.8979670692071537;-12.252463928917766;2.336491464552548;-0.5992827366014919;12.58932451726038;9.393617054494108;7.344021172447368;-3.258164056680102;-0.9849374748501338;5.211253870350507;1.604128036290864
H3;-1.8449948092079005;-8.297339499878987;9.362298807806525;18.517767373700742;9.609754586449036;1.4488558165868026;0.4612288927841268;-3.753241715733757;-9.390625631989035;-0.6192054074525499;-0.9282849404332773;9.797225990813407;7.945345599523623;5.046712762685446;-3.529170918069968;-0.6403756518009729;4.2937515399183335;0.4612288927841268
H4;-3.451007524729699;-8.506303403023574;8.701006988159342;18.511959447396254;7.3517469567431215;3.0666522420309983;2.051004662876088;-2.483414058747635;-2.137503444054767;-1.5093656896916774;0.2019676553700389;3.769867508791891;8.371940760623708;11.697170676579516;-5.662539432838565;4.728041610405476;4.758884924592421;3.0666522420309983
H5;-3.7303058070847106;-8.127451935827867;4.927396841513643;18.018672612072017;7.144383514189001;4.369294118482792;-1.7606201286006873;-4.143904356569017;-9.156920568984251;-4.601163096280203;6.066647279576065;10.573527869833011;8.659027997563463;12.144550225007;-2.485024499344801;-0.8905862735453018;5.308828283252276;4.369294118482792
H6;-3.654148745481467;-8.313902915618709;6.530073160956129;17.915174764100716;5.8334240697080375;2.3094235354860215;0.38723268096654273;-2.8505344233966556;-4.5096305014530325;-3.9905232109421207;3.4882431744783116;2.9974647351022954;7.594069098890088;12.647527114592428;-3.861598278725631;2.813416234474775;3.97790996140408;2.813416234474775
H7;-3.9474159888284737;-8.1018819875187;5.083466953519;17.806774723460663;7.507417770831459;3.658045355384143;-1.154069936352653;-3.5862720179429264;-8.033122514682411;-5.058908951025121;5.52165480377631;10.236512576684342;10.0347975605221;14.030118139683424;-3.3126161473937987;0.7604768916845472;5.012325621966496;3.658045355384143
I0;-2.245887953103054;-4.829261430747933;7.216496621510915;12.988000291657343;6.798243742902499;2.211852367612943;-0.6218162957386975;-3.3542066445003016;-6.770746609907374;-5.836837138241446;2.0835934842859505;0.8563877762646666;7.20013229480625;9.250665607561782;-4.588651933436649;0.764834144045623;4.784742433491007;0.8563877762646666
I1;-3.507340244930801;-2.848876948275181;7.608814261194219;14.676784385288322;8.002481628122048;0.1663810255436049;-2.4771190812262978;-4.635693523511819;-4.8858398537081404;-1.6135075831548384;6.8012791235852355;1.3705234286387702;9.570951205818124;11.66868203365019;-2.9598500646975;3.810234346776453;7.02410977383523;1.3705234286387702
I2;-5.311280362439785;-3.61591385408333;6.870783238904998;12.52787789753038;6.536002524579287;-3.960123492862777;-5.296195361785894;-6.851589693414873;-4.717074404475563;-0.8293305022028075;9.457279076295212;2.975558951142254;11.082167899968498;12.855362866951925;-3.26403561137093;6.507469338156868;5.249139776982625;2.975558951142254
I3;-4.730110980930546;-2.0336857018324106;7.584089482768275;14.92326839397824;8.181162858713108;-2.1665963821869805;-4.294235370821841;-5.941888016710828;-3.82433810767675;0.8701080704196951;10.142622551462654;2.1248492701488875;11.294475943641014;13.301615267938027;-2.200939794712209;6.269926384783386;7.710743220760285;2.1248492701488875
I4;-6.868155140246312;-5.471407619323387;5.677238545914887;10.487246312437184;4.862243492283991;-4.232833744602138;-5.7707787885605715;-8.167837472515549;-6.331530673959729;-5.4031809809564235;8.945040901263157;5.404188035179525;10.175807164258632;11.900710695300344;-4.789842954928791;5.868705893461268;4.135041020707098;4.135041020707098
I5;-2.671057224036544;-3.8331939831086848;10.28733186880837;12.808549136524316;6.804751589368685;-4.3978425098701095;-2.4302756741908182;-8.459221148101381;-4.672576800761597;-5.8653902045926465;7.836716546717315;12.7437610858252;13.997721454926682;15.29210910488159;-5.892745463519933;-0.9721337942674046;1.0347071512824657;-0.9721337942674046
I6;-3.0189096935925197;-4.47952410505863;10.5110911424255;12.46139648704958;6.844409998088108;-2.6456270116354763;-3.504764034274843;-5.903657608759605;-3.602462145452434;-7.739737861049056;6.6945605881068015;12.53140198118896;16.552303429936654;16.424479576977234;-6.451241293960141;-0.11356775745012816;2.444541721768112;-0.11356775745012816
I7;-4.226107520367551;-4.164729130224599;7.230067168610788;10.021599806012135;5.171337815827459;-0.05922168633569757;-5.012079740044973;-6.47925329215383;-4.847909651341464;-9.625506804047424;5.246196787076629;11.397530770230825;17.017072939201515;13.141385146672713;-9.120901356544287;-0.6658562050234074;5.701069941371717;-0.05922168633569757
I8;-3.8124240532142695;-4.150086462515057;4.673069746878977;8.33881088425883;5.813001719820243;1.2462239880384418;-4.379692030290816;-5.452599738051111;-4.182599548634103;-11.74893311071672;5.650029589758154;7.285764964330577;15.567876771943222;9.962815477085972;-7.357563813897006;-1.4085165629604046;5.11798569040125;1.2462239880384418
I9;-2.6251050391148834;-3.7505736752398766;6.320859148716651;11.806147540644574;9.66910281148925;-1.0827568342081206;-3.5190171882492405;-5.676787730393329;-5.022530917820111;-7.658704806257644;6.149944920698824;5.423398328430906;10.927638619512203;8.084402434701854;-5.769066005877832;-0.3352867785088809;5.75570369167957;-0.3352867785088809
J0;0.8435913570973508;-5.03091277244957;10.8440122800058;20.455818781143662;11.769144679158304;3.236073564745512;-1.771309313283964;-4.59691296006085;5.883697900272122;2.6420048495989112;8.003156790977739;2.116495953256403;13.497280337500571;20.530050146474423;-4.07575423949228;4.214479364933288;11.48530735280364;4.214479364933288
J1;-2.0339796112426867;-4.432939716277817;11.019032216205815;17.6421098764993;7.277212229893459;-0.9552279172742152;-6.5658956626329035;-8.12251037041295;4.174699512779312;9.960355788364671;9.048498622286916;2.07535790614628;20.97425325809417;21.63572247001773;-2.388471482403065;5.356183779274115;1.5307475153828465;4.174699512779312
J2;-2.660732921248832;-5.1763690614697655;8.428969611915038;11.231934411485645;1.9383189515298491;-1.3785507449554646;-8.884417166582415;-6.819493305015589;-0.01768213470281221;-1.9296617824158924;6.7291894297956345;7.026116431631579;20.64736309792872;17.57646164157387;-4.198364012465405;5.473204949208221;-0.9455249896083706;-0.01768213470281221
J3;0.363858387260052;3.213500870244923;5.968246829218948;9.191762788621949;3.527925665021358;-3.2730624912305495;-9.743908033923963;-6.067994047883529;-2.332755678868581;-0.1763636336169938;4.846156651467282;6.837186990652078;15.580715037638804;8.332427642424921;-6.375131400816192;-2.790649167142234;-2.2471233976582017;0.363858387260052
J4;3.4067274011864823;3.047675970530994;7.1532791137518315;10.240612641471447;8.456667741048651;-3.8293975193452456;-9.340116154335709;-2.9974876450248544;-3.7960997261932694;0.4436115554991016;1.8095265589846752;3.754173697635399;15.284933174823957;6.76685985621357;-7.678317690752456;-10.600245077462043;-1.0074707685804762;1.8095265589846752
J5;3.142694254883694;1.0334416611712527;6.336884131484721;10.231269242979256;9.02098941432179;-5.879639807532966;-7.136471597814875;-3.1372286485441103;-1.4192953976879363;4.454834626222115;4.3302541702258335;3.9648169650546623;11.601214910818737;8.072447792541304;-7.0914853552766495;-7.92727743487206;-0.40339081036483426;3.142694254883694
J6;7.190669314982645;0.597737455904257;8.3153895470379;10.32793390615556;12.539926008820412;-2.1013522535504925;-3.765289292412055;-0.14150277887219342;-1.2781412149347804;-1.2162701470462722;5.342163868409089;5.490339993307258;11.999412031349843;0.7535811224538724;-7.550787759190403;-12.62452415086065;2.580422911798097;0.7535811224538724
J7;3.3935019269302424;-2.861012791726336;10.844627845731814;14.18188335243322;14.068718618310893;-0.3966328911364392;-4.012383477455817;-2.2416940686334264;2.7242461994545053;-0.5521986867875195;9.804911884814093;1.9143208583059623;11.017276780690487;11.858110817716106;-8.018929148307608;-4.202319948181432;6.580641522432673;2.7242461994545053
J8;3.372202992277562;-2.8767922348247987;10.684510042643748;14.15750268087974;13.988681813848626;-0.450672650397832;-4.001618449822608;-2.3026630444646146;2.743135633008831;-0.3643025406838252;9.976684713914308;1.971366184035106;10.963325864328931;11.971987161693786;-8.01590108140523;-4.228949517279634;6.5599148456788825;2.743135633008831
J9;3.3735408667175504;-2.5711492427082483;11.671502656313004;14.149345021899617;14.125053433971749;-0.601386630005385;-3.9612080213863865;-2.0787251505690607;2.2452022952282213;-1.690914862145887;8.182080103050149;1.9394707087458052;11.611281721177155;11.532006597550826;-8.364589587840998;-4.306773687324917;6.38002917952647;2.2452022952282213
K0;7.335024945311086;-7.235091035907715;23.43169120121904;25.810236781522388;0.34364476111448106;11.77886043900347;-1.0589169454459757;-3.2417187608326348;-0.00340703995932445;6.07013775143288;-1.9402484156729072;-6.1986801159261695;9.40777049795203;7.846392520345091;-7.673761604976104;-6.77163831717047;18.25586181157275;0.34364476111448106
K1;7.769145665441157;-0.8145574615388784;27.32368661542357;20.75239356991647;0.202183921883603;10.734202278193084;2.3996232274672513;3.5767622686524447;2.9026329764888947;6.6943551333566775;1.8679678286952717;2.21861652585007;14.156439835955602;9.269018106281004;-6.759790286164269;-0.17451660136443836;18.49552228456703;3.5767622686524447
K2;2.845071873738858;-8.844755318247522;21.737310164975156;21.73590400618235;-1.1970051939993789;9.542667095798985;-4.2627888910383716;1.5056426123187805;-4.064221771935495;2.4124009125719104;-3.3400489805793354;-3.903129021853424;10.280342387248576;11.749882410797753;-8.588055014612095;-4.565833604563075;15.497036420247625;1.5056426123187805
K3;2.83030944448206;-3.674205350573989;26.68886503911243;21.909113689465375;-0.01289149535833589;13.533651114393596;1.1338003916192108;6.609667378669393;-3.5494338138264414;2.4677223485915833;-5.338950610369075;-3.5560277859299383;11.308111849678282;9.024628291582593;-6.259227425070046;5.128494907118686;15.473106052771058;2.83030944448206
K4;4.654940422722942;-1.4464977569292992;22.321065470874068;15.52010405935087;11.175937770803124;11.96904189232344;9.583357490139832;0.7056349166509213;9.693726515389422;-0.1313875071315973;-2.4451119006874245;10.24134065650728;17.53569891584379;11.176779334871;-10.871597592159745;1.632924506384703;6.7473223571982155;9.583357490139832
K5;4.160955062223803;1.2249321331758043;23.89740522862953;17.769298084606213;2.7541131107847283;11.95091012815166;5.864027183255782;6.540171824576624;0.3023123428917085;1.4620534591331058;-4.33916326568804;3.831322778817059;11.885340565900629;7.765540585469744;-7.177103674846963;8.291394894327887;11.249385618128471;5.864027183255782
K6;5.557446320420256;0.09055091572627294;21.49488816150371;15.915615661817071;8.553610036794579;14.499992340238798;8.48627145400549;2.0530896821081335;7.581788684642632;0.03082875336186674;-2.354483985627076;11.93693496054038;18.112962276751343;11.9706376205176;-8.612340816438524;1.7464187390442645;4.552756201339658;7.581788684642632
K7;4.805642184630554;1.9419171260195431;20.916771733956764;17.024424612709165;7.269990580151919;15.16394594427477;7.139068692931794;1.0786288496917873;2.991213078338961;-4.646427057124947;-3.500975604832013;10.630039561777572;17.083135706055796;16.086534182729896;-8.700777365882562;1.890568575617091;3.3718165138491463;4.805642184630554
L0;0.8121502099365907;-6.027661559690767;21.9885413158583;14.352175168840464;0.0810499184522806;2.5512637111022585;-2.532034299024166;-0.6831602165049855;-5.677819464918277;-10.745353717780192;-6.924028119509029;2.765946932524499;11.597726547055686;10.008597531180442;-12.82114056926229;-3.645838195106688;2.6290153060114285;0.0810499184522806
L1;4.5648489691121785;-2.7065987109817224;22.945125141423866;18.41942590459693;3.1044210951335804;5.7624410175241225;-2.0420987599997886;0.6255447436372297;-2.2851732871252195;-8.935802985945395;-5.119141915459524;3.987510007600048;16.992477714611674;16.72177364375451;-10.351892848260402;-3.221119370154202;3.8866308121590087;3.1044210951335804
L2;10.138399941748588;3.959962088319835;22.845034294000243;21.87126370765169;7.23887871142459;8.606970578945505;-1.4211427338279403;1.33963483432058;4.496277991230602;-6.900938438673587;-2.16749620026101;6.894943998409264;22.59163783763114;27.099401447348637;-5.90395468649203;-3.771454043512057;4.533710903232624;4.533710903232624
L3;8.856012457643626;4.4452834302523225;20.091998166630432;22.327194152694418;10.576785385129453;12.112405900424504;2.8591697589569476;1.1053603403973875;7.2078051702132;-5.999710876655429;-3.4305406395793714;8.185975822782376;23.61987464603046;25.63955094527732;-6.560608826776038;-1.2593467981846571;5.53477741211148;7.2078051702132
L4;-0.6287440365327135;-1.91842994182434;19.67289595170021;14.780715456411686;1.5607348282231648;7.179254633964027;0.737402909687157;3.441317347403383;-2.9549656762261733;-5.981220908635798;-6.15023619427062;1.2706103763267862;12.979153715232684;12.74363372919336;-7.993585073802578;5.22621152266125;4.185575903370942;1.5607348282231648
L5;3.183281679973904;-1.294045544331457;21.59481631440068;17.527699647238038;3.2839540663247124;8.667824547723392;-0.11517135007613756;1.5000449506671565;-2.377608567628131;-6.943198389107852;-4.666588113397118;1.3450431723499356;18.617225908962265;13.49431021888574;-10.133025189783694;1.144091324229679;6.24924695365503;1.5000449506671565
L6;9.069655638515073;4.766610432069318;20.461360093613056;22.534626552026804;9.824832270207253;13.509482301691556;3.5656775436016197;1.1342593505187848;6.929838613821526;-6.7298565057923865;-3.5515036471582717;9.553731522172535;23.641173658007176;24.47680632317373;-7.009394411199599;-1.439202285304797;4.664638139166732;6.929838613821526
L7;8.217418656004538;6.1924828996222425;15.99663904770674;21.72395136537768;14.268753560076131;13.865298884392876;6.275590869414849;-0.131966411740303;10.39131010999601;-6.755709334710525;-4.267349830279111;8.6613885346144;23.327839815135487;24.492922139487018;-6.171951708702084;-0.08226017392795049;5.916684481018231;8.217418656004538
L8;7.598508200700293;1.9004724400803807;13.557470756639066;15.59510084240181;12.313735316294006;6.538756811663493;-2.0366360060398825;-3.124837884585008;5.761931351623217;-5.071171725925483;-0.4395867796776032;5.319534264676196;21.5417506925488;28.145630756499873;-5.637854774588291;0.5229036672725007;2.5948949530461674;5.319534264676196
